module_id,cpg,strategy,module_size
2847,cg22635491,singleton,1
2848,cg22402467,singleton,1
2849,cg20443254,singleton,1
2850,cg19794507,singleton,1
2851,cg19421125,singleton,1
2852,cg18708986,singleton,1
2853,cg24453580,singleton,1
2854,cg16856286,singleton,1
2855,cg16374999,singleton,1
2856,cg14643892,singleton,1
2857,cg13372458,singleton,1
2858,cg10143811,singleton,1
2859,cg09692396,singleton,1
2860,cg09120938,singleton,1
2861,cg03637815,singleton,1
2862,cg08386692,singleton,1
2863,cg08136772,singleton,1
2864,cg07847863,singleton,1
2865,cg07416237,singleton,1
2866,cg05673756,singleton,1
2867,cg05404236,singleton,1
2868,cg04047221,singleton,1
2869,cg03697308,singleton,1
2870,cg02036261,singleton,1
2871,cg02067712,singleton,1
2872,cg00295794,singleton,1
2873,cg27630311,singleton,1
2874,cg27464184,singleton,1
2875,cg27458987,singleton,1
2876,cg27315191,singleton,1
2877,cg26953453,singleton,1
2878,cg20981086,singleton,1
2879,cg03024760,singleton,1
2880,cg02281208,singleton,1
2881,cg01348004,singleton,1
2882,cg23998119,singleton,1
2883,cg23248887,singleton,1
2884,cg23191956,singleton,1
2885,cg21195256,singleton,1
2886,cg21039708,singleton,1
2887,cg04188862,singleton,1
2888,cg20585530,singleton,1
2889,cg18877361,singleton,1
2890,cg18804615,singleton,1
2891,cg18655384,singleton,1
2892,cg18511526,singleton,1
2893,cg18468354,singleton,1
2894,cg18451814,singleton,1
2895,cg07394446,singleton,1
2896,cg12379383,singleton,1
2897,cg11324957,singleton,1
2898,cg10763234,singleton,1
2899,cg09969277,singleton,1
2900,cg09628962,singleton,1
2901,cg08182446,singleton,1
2902,cg07721203,singleton,1
2903,cg07433663,singleton,1
2904,cg18414021,singleton,1
2905,cg06829968,singleton,1
2906,cg06799422,singleton,1
2907,cg06784436,singleton,1
2908,cg05417162,singleton,1
2909,cg05196969,singleton,1
2910,cg04875128,singleton,1
2911,cg04640920,singleton,1
2912,cg07136325,singleton,1
2913,cg10755235,singleton,1
2914,cg10741025,singleton,1
2915,cg10137231,singleton,1
2916,cg09994418,singleton,1
2917,cg09341793,singleton,1
2918,cg08315174,singleton,1
2919,cg07573727,singleton,1
2920,cg07435445,singleton,1
2921,cg11130317,singleton,1
2922,cg06957447,singleton,1
2923,cg04961582,singleton,1
2924,cg04926361,singleton,1
2925,cg04193970,singleton,1
2926,cg04184232,singleton,1
2927,cg02881570,singleton,1
2928,cg02210934,singleton,1
2929,cg13546414,singleton,1
2930,cg15914828,singleton,1
2931,cg15489250,singleton,1
2932,cg15440688,singleton,1
2933,cg15416329,singleton,1
2934,cg14507337,singleton,1
2935,cg14370314,singleton,1
2936,cg14020846,singleton,1
2937,cg14005139,singleton,1
2938,cg13330868,singleton,1
2939,cg13209481,singleton,1
2940,cg13126530,singleton,1
2941,cg13023623,singleton,1
2942,cg13019491,singleton,1
2943,cg13012916,singleton,1
2944,cg12920180,singleton,1
2945,cg11143148,singleton,1
2946,cg11274314,singleton,1
2947,cg13283952,singleton,1
2948,cg12942414,singleton,1
2949,cg12912690,singleton,1
2950,cg12573849,singleton,1
2951,cg11857704,singleton,1
2952,cg11726648,singleton,1
2953,cg11418477,singleton,1
2954,cg11380327,singleton,1
2955,cg13700939,singleton,1
2956,cg10982364,singleton,1
2957,cg10954469,singleton,1
2958,cg09424526,singleton,1
2959,cg09304357,singleton,1
2960,cg08813062,singleton,1
2961,cg08750504,singleton,1
2962,cg08613144,singleton,1
2963,cg08084860,singleton,1
2964,cg15562346,singleton,1
2965,cg17258703,singleton,1
2966,cg17161250,singleton,1
2967,cg17156491,singleton,1
2968,cg16987524,singleton,1
2969,cg16832267,singleton,1
2970,cg16700364,singleton,1
2971,cg16361302,singleton,1
2972,cg16218721,singleton,1
2973,cg08077337,singleton,1
2974,cg15149655,singleton,1
2975,cg15121420,singleton,1
2976,cg15054725,singleton,1
2977,cg14459130,singleton,1
2978,cg14379854,singleton,1
2979,cg14165051,singleton,1
2980,cg14102128,singleton,1
2981,cg02173749,singleton,1
2982,cg04316624,singleton,1
2983,cg04037038,singleton,1
2984,cg03579107,singleton,1
2985,cg03181248,singleton,1
2986,cg02694427,singleton,1
2987,cg02683759,singleton,1
2988,cg02629106,singleton,1
2989,cg02488942,singleton,1
2990,cg04415176,singleton,1
2991,cg01576677,singleton,1
2992,cg00690148,singleton,1
2993,cg00445126,singleton,1
2994,cg00318320,singleton,1
2995,cg00289546,singleton,1
2996,cg00209038,singleton,1
2997,cg00097146,singleton,1
2998,cg05349062,singleton,1
2999,cg08042975,singleton,1
3000,cg08031368,singleton,1
3001,cg07974511,singleton,1
3002,cg07936950,singleton,1
3003,cg07098902,singleton,1
3004,cg07078841,singleton,1
3005,cg06192497,singleton,1
3006,cg05864140,singleton,1
3007,cg17397592,singleton,1
3008,cg05289022,singleton,1
3009,cg05214685,singleton,1
3010,cg05021643,singleton,1
3011,cg04864807,singleton,1
3012,cg04749646,singleton,1
3013,cg04663790,singleton,1
3014,cg04654530,singleton,1
3015,cg05142211,singleton,1
3016,cg07883600,singleton,1
3017,cg07744841,singleton,1
3018,cg07351192,singleton,1
3019,cg07034362,singleton,1
3020,cg06911020,singleton,1
3021,cg05531255,singleton,1
3022,cg05513806,singleton,1
3023,cg05471845,singleton,1
3024,cg08066943,singleton,1
3025,cg05075118,singleton,1
3026,cg05063999,singleton,1
3027,cg04908625,singleton,1
3028,cg03602730,singleton,1
3029,cg02519751,singleton,1
3030,cg02164046,singleton,1
3031,cg00344900,singleton,1
3032,cg00065935,singleton,1
3033,cg10943458,singleton,1
3034,cg13036855,singleton,1
3035,cg13033938,singleton,1
3036,cg12993163,singleton,1
3037,cg12943155,singleton,1
3038,cg12700904,singleton,1
3039,cg12412079,singleton,1
3040,cg12252865,singleton,1
3041,cg11440030,singleton,1
3042,cg00028935,singleton,1
3043,cg10630880,singleton,1
3044,cg10542584,singleton,1
3045,cg10245988,singleton,1
3046,cg09401099,singleton,1
3047,cg08555653,singleton,1
3048,cg08276289,singleton,1
3049,cg08102508,singleton,1
3050,cg20156659,singleton,1
3051,cg22880770,singleton,1
3052,cg22674699,singleton,1
3053,cg22587479,singleton,1
3054,cg22388982,singleton,1
3055,cg22242842,singleton,1
3056,cg21918313,singleton,1
3057,cg21117668,singleton,1
3058,cg20926035,singleton,1
3059,cg23045594,singleton,1
3060,cg20139706,singleton,1
3061,cg20002504,singleton,1
3062,cg19714279,singleton,1
3063,cg18856652,singleton,1
3064,cg18667659,singleton,1
3065,cg18623980,singleton,1
3066,cg18077971,singleton,1
3067,cg25741215,singleton,1
3068,cg27139836,singleton,1
3069,cg27076454,singleton,1
3070,cg26649384,singleton,1
3071,cg26631984,singleton,1
3072,cg26337070,singleton,1
3073,cg26112014,singleton,1
3074,cg26095658,singleton,1
3075,cg25756780,singleton,1
3076,cg27549720,singleton,1
3077,cg25517810,singleton,1
3078,cg24772753,singleton,1
3079,cg24611351,singleton,1
3080,cg24436906,singleton,1
3081,cg23424933,singleton,1
3082,cg23348270,singleton,1
3083,cg23062198,singleton,1
3084,cg08169949,singleton,1
3085,cg10634619,singleton,1
3086,cg10521153,singleton,1
3087,cg09864227,singleton,1
3088,cg09671258,singleton,1
3089,cg09167414,singleton,1
3090,cg08894594,singleton,1
3091,cg08845123,singleton,1
3092,cg08231710,singleton,1
3093,cg10717691,singleton,1
3094,cg07599881,singleton,1
3095,cg07366503,singleton,1
3096,cg07202479,singleton,1
3097,cg07201754,singleton,1
3098,cg07197785,singleton,1
3099,cg07181952,singleton,1
3100,cg07005055,singleton,1
3101,cg06962177,singleton,1
3102,cg13673164,singleton,1
3103,cg15617155,singleton,1
3104,cg15545772,singleton,1
3105,cg15007228,singleton,1
3106,cg14852384,singleton,1
3107,cg13849378,singleton,1
3108,cg13806070,singleton,1
3109,cg13803688,singleton,1
3110,cg13782884,singleton,1
3111,cg06936155,singleton,1
3112,cg13472192,singleton,1
3113,cg13435718,singleton,1
3114,cg13060114,singleton,1
3115,cg12634306,singleton,1
3116,cg12126857,singleton,1
3117,cg12071888,singleton,1
3118,cg11980944,singleton,1
3119,cg01959730,singleton,1
3120,cg03650713,singleton,1
3121,cg03397716,singleton,1
3122,cg03054277,singleton,1
3123,cg02987928,singleton,1
3124,cg02856953,singleton,1
3125,cg02773945,singleton,1
3126,cg02631838,singleton,1
3127,cg02388865,singleton,1
3128,cg04030615,singleton,1
3129,cg01931994,singleton,1
3130,cg01777643,singleton,1
3131,cg01281911,singleton,1
3132,cg01134183,singleton,1
3133,cg01101873,singleton,1
3134,cg00152008,singleton,1
3135,cg00095594,singleton,1
3136,cg06211724,singleton,1
3137,cg06931612,singleton,1
3138,cg06829686,singleton,1
3139,cg06784991,singleton,1
3140,cg06660332,singleton,1
3141,cg06645033,singleton,1
3142,cg06641388,singleton,1
3143,cg06619077,singleton,1
3144,cg06445348,singleton,1
3145,cg15728256,singleton,1
3146,cg05923687,singleton,1
3147,cg05364759,singleton,1
3148,cg05051043,singleton,1
3149,cg04560225,singleton,1
3150,cg04552470,singleton,1
3151,cg04299080,singleton,1
3152,cg04275027,singleton,1
3153,cg23291161,singleton,1
3154,cg24466241,singleton,1
3155,cg24306982,singleton,1
3156,cg24151926,singleton,1
3157,cg24080008,singleton,1
3158,cg23923856,singleton,1
3159,cg23847109,singleton,1
3160,cg23689712,singleton,1
3161,cg23629166,singleton,1
3162,cg24469980,singleton,1
3163,cg23115387,singleton,1
3164,cg23097402,singleton,1
3165,cg22851420,singleton,1
3166,cg22795586,singleton,1
3167,cg22606205,singleton,1
3168,cg22451356,singleton,1
3169,cg21863110,singleton,1
3170,cg25773262,singleton,1
3171,cg27504802,singleton,1
3172,cg27314669,singleton,1
3173,cg27177841,singleton,1
3174,cg26841013,singleton,1
3175,cg26560222,singleton,1
3176,cg26547924,singleton,1
3177,cg26345105,singleton,1
3178,cg25979559,singleton,1
3179,cg21578219,singleton,1
3180,cg25465938,singleton,1
3181,cg25104105,singleton,1
3182,cg24932457,singleton,1
3183,cg24884142,singleton,1
3184,cg24851854,singleton,1
3185,cg24740868,singleton,1
3186,cg24662698,singleton,1
3187,cg16400794,singleton,1
3188,cg17941572,singleton,1
3189,cg17879376,singleton,1
3190,cg17800654,singleton,1
3191,cg17716664,singleton,1
3192,cg17477162,singleton,1
3193,cg17218713,singleton,1
3194,cg16993043,singleton,1
3195,cg16554164,singleton,1
3196,cg18175808,singleton,1
3197,cg16391955,singleton,1
3198,cg16348470,singleton,1
3199,cg16290275,singleton,1
3200,cg16037711,singleton,1
3201,cg16015712,singleton,1
3202,cg15987885,singleton,1
3203,cg15841063,singleton,1
3204,cg19251242,singleton,1
3205,cg21306240,singleton,1
3206,cg21270860,singleton,1
3207,cg20463526,singleton,1
3208,cg20329210,singleton,1
3209,cg20146541,singleton,1
3210,cg19901801,singleton,1
3211,cg19715410,singleton,1
3212,cg19318393,singleton,1
3213,cg13347257,singleton,1
3214,cg19019214,singleton,1
3215,cg18815943,singleton,1
3216,cg18786873,singleton,1
3217,cg18540492,singleton,1
3218,cg18322569,singleton,1
3219,cg18318878,singleton,1
3220,cg18236421,singleton,1
3221,cg08453194,singleton,1
3222,cg11118422,singleton,1
3223,cg10978034,singleton,1
3224,cg10074727,singleton,1
3225,cg09893871,singleton,1
3226,cg09797577,singleton,1
3227,cg09259037,singleton,1
3228,cg08958294,singleton,1
3229,cg08640634,singleton,1
3230,cg12123671,singleton,1
3231,cg07923390,singleton,1
3232,cg07323825,singleton,1
3233,cg07009376,singleton,1
3234,cg06558014,singleton,1
3235,cg06540876,singleton,1
3236,cg06187770,singleton,1
3237,cg05452406,singleton,1
3238,cg05384102,singleton,1
3239,cg14314744,singleton,1
3240,cg16113661,singleton,1
3241,cg16044251,singleton,1
3242,cg15749870,singleton,1
3243,cg15406010,singleton,1
3244,cg14488952,singleton,1
3245,cg14366571,singleton,1
3246,cg14344102,singleton,1
3247,cg14334441,singleton,1
3248,cg04630292,singleton,1
3249,cg14271531,singleton,1
3250,cg14176752,singleton,1
3251,cg13738144,singleton,1
3252,cg13486532,singleton,1
3253,cg13368923,singleton,1
3254,cg13364903,singleton,1
3255,cg12419863,singleton,1
3256,cg20750832,singleton,1
3257,cg23244289,singleton,1
3258,cg23065934,singleton,1
3259,cg23024136,singleton,1
3260,cg22995692,singleton,1
3261,cg22855900,singleton,1
3262,cg22784954,singleton,1
3263,cg20930366,singleton,1
3264,cg20755170,singleton,1
3265,cg23445461,singleton,1
3266,cg19814981,singleton,1
3267,cg19609242,singleton,1
3268,cg19456953,singleton,1
3269,cg18839637,singleton,1
3270,cg18705773,singleton,1
3271,cg18697636,singleton,1
3272,cg18635552,singleton,1
3273,cg27090062,singleton,1
3274,cg03585912,singleton,1
3275,cg03236802,singleton,1
3276,cg01995743,singleton,1
3277,cg01882991,singleton,1
3278,cg00613752,singleton,1
3279,cg00590324,singleton,1
3280,cg00575005,singleton,1
3281,cg00336320,singleton,1
3282,cg17017591,singleton,1
3283,cg27015057,singleton,1
3284,cg25482900,singleton,1
3285,cg25449484,singleton,1
3286,cg25090514,singleton,1
3287,cg24996482,singleton,1
3288,cg24711224,singleton,1
3289,cg24619378,singleton,1
3290,cg01310829,singleton,1
3291,cg04115680,singleton,1
3292,cg04109092,singleton,1
3293,cg03366574,singleton,1
3294,cg02168303,singleton,1
3295,cg02087931,singleton,1
3296,cg01877778,singleton,1
3297,cg01688536,singleton,1
3298,cg01354961,singleton,1
3299,cg05157140,singleton,1
3300,cg01217984,singleton,1
3301,cg00874990,singleton,1
3302,cg00840332,singleton,1
3303,cg00622010,singleton,1
3304,cg00292135,singleton,1
3305,cg00173659,singleton,1
3306,cg26954968,singleton,1
3307,cg26845300,singleton,1
3308,cg09267051,singleton,1
3309,cg12935170,singleton,1
3310,cg12345672,singleton,1
3311,cg12223582,singleton,1
3312,cg11881754,singleton,1
3313,cg10659805,singleton,1
3314,cg09754845,singleton,1
3315,cg09516959,singleton,1
3316,cg09477453,singleton,1
3317,cg26422161,singleton,1
3318,cg09124496,singleton,1
3319,cg08540945,singleton,1
3320,cg07927379,singleton,1
3321,cg06155229,singleton,1
3322,cg05994320,singleton,1
3323,cg05809668,singleton,1
3324,cg05666820,singleton,1
3325,cg18243760,singleton,1
3326,cg20294304,singleton,1
3327,cg20133890,singleton,1
3328,cg20114732,singleton,1
3329,cg20011562,singleton,1
3330,cg19384531,singleton,1
3331,cg18849840,singleton,1
3332,cg18782604,singleton,1
3333,cg18468088,singleton,1
3334,cg20442599,singleton,1
3335,cg18206017,singleton,1
3336,cg18018027,singleton,1
3337,cg17760405,singleton,1
3338,cg17697633,singleton,1
3339,cg17303756,singleton,1
3340,cg17295225,singleton,1
3341,cg17066943,singleton,1
3342,cg23946695,singleton,1
3343,cg26280713,singleton,1
3344,cg25729445,singleton,1
3345,cg25360181,singleton,1
3346,cg25051341,singleton,1
3347,cg24369185,singleton,1
3348,cg24311382,singleton,1
3349,cg24211504,singleton,1
3350,cg24151352,singleton,1
3351,cg18530551,singleton,1
3352,cg23930856,singleton,1
3353,cg23627335,singleton,1
3354,cg22851295,singleton,1
3355,cg22367191,singleton,1
3356,cg22282405,singleton,1
3357,cg22218573,singleton,1
3358,cg21277243,singleton,1
3359,cg06679347,singleton,1
3360,cg09354241,singleton,1
3361,cg08474859,singleton,1
3362,cg08297751,singleton,1
3363,cg08062484,singleton,1
3364,cg07907386,singleton,1
3365,cg07349208,singleton,1
3366,cg07171111,singleton,1
3367,cg06970472,singleton,1
3368,cg10850791,singleton,1
3369,cg06588201,singleton,1
3370,cg06374325,singleton,1
3371,cg06065125,singleton,1
3372,cg05990549,singleton,1
3373,cg05164933,singleton,1
3374,cg04575395,singleton,1
3375,cg03204605,singleton,1
3376,cg03184290,singleton,1
3377,cg14146100,singleton,1
3378,cg17231999,singleton,1
3379,cg17128947,singleton,1
3380,cg16509851,singleton,1
3381,cg16357388,singleton,1
3382,cg16295725,singleton,1
3383,cg15707093,singleton,1
3384,cg14704921,singleton,1
3385,cg14249348,singleton,1
3386,cg02348751,singleton,1
3387,cg12950911,singleton,1
3388,cg12765028,singleton,1
3389,cg12598635,singleton,1
3390,cg12306195,singleton,1
3391,cg12069267,singleton,1
3392,cg11416384,singleton,1
3393,cg11390378,singleton,1
3394,cg16703882,singleton,1
3395,cg19029181,singleton,1
3396,cg18252903,singleton,1
3397,cg18140433,singleton,1
3398,cg17285225,singleton,1
3399,cg17280346,singleton,1
3400,cg16953297,singleton,1
3401,cg16927040,singleton,1
3402,cg16909408,singleton,1
3403,cg19628148,singleton,1
3404,cg16450309,singleton,1
3405,cg16276063,singleton,1
3406,cg15593298,singleton,1
3407,cg15347189,singleton,1
3408,cg15106134,singleton,1
3409,cg15078681,singleton,1
3410,cg15070848,singleton,1
3411,cg23431892,singleton,1
3412,cg01552919,singleton,1
3413,cg01281776,singleton,1
3414,cg01142635,singleton,1
3415,cg27501759,singleton,1
3416,cg27136844,singleton,1
3417,cg25645064,singleton,1
3418,cg24847685,singleton,1
3419,cg24144083,singleton,1
3420,cg17790852,singleton,1
3421,cg22934295,singleton,1
3422,cg21585138,singleton,1
3423,cg21502255,singleton,1
3424,cg20953187,singleton,1
3425,cg20952286,singleton,1
3426,cg20522387,singleton,1
3427,cg20072171,singleton,1
3428,cg10616795,singleton,1
3429,cg13368756,singleton,1
3430,cg12882697,singleton,1
3431,cg12456714,singleton,1
3432,cg11795854,singleton,1
3433,cg11670605,singleton,1
3434,cg11291003,singleton,1
3435,cg11250941,singleton,1
3436,cg11021940,singleton,1
3437,cg13647155,singleton,1
3438,cg10441628,singleton,1
3439,cg09740671,singleton,1
3440,cg09693432,singleton,1
3441,cg09500443,singleton,1
3442,cg09458272,singleton,1
3443,cg09451457,singleton,1
3444,cg09054633,singleton,1
3445,cg15929797,singleton,1
3446,cg18443359,singleton,1
3447,cg18104919,singleton,1
3448,cg18058747,singleton,1
3449,cg17774559,singleton,1
3450,cg17429000,singleton,1
3451,cg16624521,singleton,1
3452,cg16435923,singleton,1
3453,cg16049690,singleton,1
3454,cg08957484,singleton,1
3455,cg15690342,singleton,1
3456,cg15672768,singleton,1
3457,cg15132565,singleton,1
3458,cg15101980,singleton,1
3459,cg14698448,singleton,1
3460,cg14685796,singleton,1
3461,cg14619259,singleton,1
3462,cg23254393,singleton,1
3463,cg00327072,singleton,1
3464,cg26860935,singleton,1
3465,cg24496475,singleton,1
3466,cg24395452,singleton,1
3467,cg24224020,singleton,1
3468,cg24199834,singleton,1
3469,cg23995914,singleton,1
3470,cg23543123,singleton,1
3471,cg00332937,singleton,1
3472,cg22717014,singleton,1
3473,cg21399832,singleton,1
3474,cg19972558,singleton,1
3475,cg19597382,singleton,1
3476,cg19300568,singleton,1
3477,cg18790597,singleton,1
3478,cg17891820,singleton,1
3479,cg05904966,singleton,1
3480,cg08893692,singleton,1
3481,cg08850461,singleton,1
3482,cg08616061,singleton,1
3483,cg07432626,singleton,1
3484,cg07363137,singleton,1
3485,cg07274716,singleton,1
3486,cg07011172,singleton,1
3487,cg06410537,singleton,1
3488,cg15139644,singleton,1
3489,cg05845376,singleton,1
3490,cg05016408,singleton,1
3491,cg04992127,singleton,1
3492,cg04684516,singleton,1
3493,cg04518342,singleton,1
3494,cg02125316,singleton,1
3495,cg01135780,singleton,1
3496,cg01581018,singleton,1
3497,cg02102424,singleton,1
3498,cg02090656,singleton,1
3499,cg02056062,singleton,1
3500,cg02047661,singleton,1
3501,cg01844642,singleton,1
3502,cg01777121,singleton,1
3503,cg01671681,singleton,1
3504,cg01596834,singleton,1
3505,cg02239862,singleton,1
3506,cg01563973,singleton,1
3507,cg01289541,singleton,1
3508,cg01002529,singleton,1
3509,cg00984696,singleton,1
3510,cg00906812,singleton,1
3511,cg00891278,singleton,1
3512,cg00481951,singleton,1
3513,cg00329615,singleton,1
3514,cg03591499,singleton,1
3515,cg04474832,singleton,1
3516,cg04386206,singleton,1
3517,cg04304561,singleton,1
3518,cg04035392,singleton,1
3519,cg03956042,singleton,1
3520,cg03869608,singleton,1
3521,cg03631131,singleton,1
3522,cg03607117,singleton,1
3523,cg00238349,singleton,1
3524,cg03534662,singleton,1
3525,cg03447556,singleton,1
3526,cg03308652,singleton,1
3527,cg03194226,singleton,1
3528,cg02719752,singleton,1
3529,cg02490920,singleton,1
3530,cg02336827,singleton,1
3531,cg25073919,singleton,1
3532,cg26343883,singleton,1
3533,cg26279070,singleton,1
3534,cg26191447,singleton,1
3535,cg26189067,singleton,1
3536,cg26067250,singleton,1
3537,cg25549459,singleton,1
3538,cg25413977,singleton,1
3539,cg25385733,singleton,1
3540,cg26424147,singleton,1
3541,cg25047092,singleton,1
3542,cg24935556,singleton,1
3543,cg24868150,singleton,1
3544,cg24859623,singleton,1
3545,cg24768561,singleton,1
3546,cg24621972,singleton,1
3547,cg24333629,singleton,1
3548,cg27320127,singleton,1
3549,cg00235367,singleton,1
3550,cg00174179,singleton,1
3551,cg00153306,singleton,1
3552,cg27553955,singleton,1
3553,cg27480727,singleton,1
3554,cg27456468,singleton,1
3555,cg27378835,singleton,1
3556,cg27365825,singleton,1
3557,cg04556126,singleton,1
3558,cg27291385,singleton,1
3559,cg27175509,singleton,1
3560,cg26946259,singleton,1
3561,cg26913248,singleton,1
3562,cg26647617,singleton,1
3563,cg26530942,singleton,1
3564,cg26530498,singleton,1
3565,cg11142705,singleton,1
3566,cg13066983,singleton,1
3567,cg13066481,singleton,1
3568,cg12623930,singleton,1
3569,cg12554573,singleton,1
3570,cg12408494,singleton,1
3571,cg12307306,singleton,1
3572,cg12091542,singleton,1
3573,cg11359984,singleton,1
3574,cg13278496,singleton,1
3575,cg11084334,singleton,1
3576,cg10806820,singleton,1
3577,cg10761979,singleton,1
3578,cg10748355,singleton,1
3579,cg10683929,singleton,1
3580,cg10526277,singleton,1
3581,cg10506882,singleton,1
3582,cg10475172,singleton,1
3583,cg14188401,singleton,1
3584,cg15171154,singleton,1
3585,cg15002294,singleton,1
3586,cg14775286,singleton,1
3587,cg14769021,singleton,1
3588,cg14671809,singleton,1
3589,cg14583999,singleton,1
3590,cg14507891,singleton,1
3591,cg14311670,singleton,1
3592,cg10409919,singleton,1
3593,cg13964105,singleton,1
3594,cg13921352,singleton,1
3595,cg13874466,singleton,1
3596,cg13719901,singleton,1
3597,cg13575298,singleton,1
3598,cg13483026,singleton,1
3599,cg13482209,singleton,1
3600,cg05700079,singleton,1
3601,cg06792417,singleton,1
3602,cg06661266,singleton,1
3603,cg06621358,singleton,1
3604,cg06327727,singleton,1
3605,cg06306198,singleton,1
3606,cg06205331,singleton,1
3607,cg05893614,singleton,1
3608,cg05725703,singleton,1
3609,cg07357683,singleton,1
3610,cg05541640,singleton,1
3611,cg05476568,singleton,1
3612,cg05308645,singleton,1
3613,cg05261596,singleton,1
3614,cg05121480,singleton,1
3615,cg05095591,singleton,1
3616,cg05062178,singleton,1
3617,cg08654915,singleton,1
3618,cg10247798,singleton,1
3619,cg09834794,singleton,1
3620,cg09688588,singleton,1
3621,cg09608765,singleton,1
3622,cg09524078,singleton,1
3623,cg09379755,singleton,1
3624,cg09241332,singleton,1
3625,cg09003833,singleton,1
3626,cg23917057,singleton,1
3627,cg08515264,singleton,1
3628,cg08122899,singleton,1
3629,cg08091192,singleton,1
3630,cg07876132,singleton,1
3631,cg07766263,singleton,1
3632,cg07705835,singleton,1
3633,cg07477792,singleton,1
3634,cg11014740,singleton,1
3635,cg13252401,singleton,1
3636,cg12608433,singleton,1
3637,cg12258344,singleton,1
3638,cg12130211,singleton,1
3639,cg12110911,singleton,1
3640,cg12001304,singleton,1
3641,cg11503396,singleton,1
3642,cg11253886,singleton,1
3643,cg13372879,singleton,1
3644,cg10997718,singleton,1
3645,cg10986849,singleton,1
3646,cg10944063,singleton,1
3647,cg10927449,singleton,1
3648,cg10757065,singleton,1
3649,cg10658666,singleton,1
3650,cg10625533,singleton,1
3651,cg10521706,singleton,1
3652,cg14228146,singleton,1
3653,cg14991487,singleton,1
3654,cg14912644,singleton,1
3655,cg14898223,singleton,1
3656,cg14670435,singleton,1
3657,cg14639163,singleton,1
3658,cg14559259,singleton,1
3659,cg14481315,singleton,1
3660,cg14305711,singleton,1
3661,cg10476112,singleton,1
3662,cg13869872,singleton,1
3663,cg13702421,singleton,1
3664,cg13687996,singleton,1
3665,cg13667638,singleton,1
3666,cg13433250,singleton,1
3667,cg13388731,singleton,1
3668,cg13381486,singleton,1
3669,cg06571387,singleton,1
3670,cg07152755,singleton,1
3671,cg06881421,singleton,1
3672,cg06865612,singleton,1
3673,cg06850467,singleton,1
3674,cg06844526,singleton,1
3675,cg06738242,singleton,1
3676,cg06682024,singleton,1
3677,cg06640584,singleton,1
3678,cg07565551,singleton,1
3679,cg06567855,singleton,1
3680,cg06488443,singleton,1
3681,cg06470727,singleton,1
3682,cg06391199,singleton,1
3683,cg06240854,singleton,1
3684,cg06197616,singleton,1
3685,cg06142740,singleton,1
3686,cg08578136,singleton,1
3687,cg10107473,singleton,1
3688,cg10039299,singleton,1
3689,cg10004780,singleton,1
3690,cg09681043,singleton,1
3691,cg09643136,singleton,1
3692,cg09597470,singleton,1
3693,cg09464466,singleton,1
3694,cg08825084,singleton,1
3695,cg15069295,singleton,1
3696,cg08558886,singleton,1
3697,cg08520746,singleton,1
3698,cg08473330,singleton,1
3699,cg07986943,singleton,1
3700,cg07891081,singleton,1
3701,cg07810806,singleton,1
3702,cg07580038,singleton,1
3703,cg20930114,singleton,1
3704,cg22016779,singleton,1
3705,cg22007809,singleton,1
3706,cg22001533,singleton,1
3707,cg21674927,singleton,1
3708,cg21563471,singleton,1
3709,cg21303039,singleton,1
3710,cg21165221,singleton,1
3711,cg21092808,singleton,1
3712,cg22112832,singleton,1
3713,cg20547295,singleton,1
3714,cg20401252,singleton,1
3715,cg20348746,singleton,1
3716,cg20291049,singleton,1
3717,cg20248516,singleton,1
3718,cg20234855,singleton,1
3719,cg19892195,singleton,1
3720,cg23077820,singleton,1
3721,cg23883058,singleton,1
3722,cg23859635,singleton,1
3723,cg23747904,singleton,1
3724,cg23644005,singleton,1
3725,cg23578346,singleton,1
3726,cg23242052,singleton,1
3727,cg23130254,singleton,1
3728,cg23119026,singleton,1
3729,cg19711579,singleton,1
3730,cg22929506,singleton,1
3731,cg22809047,singleton,1
3732,cg22737154,singleton,1
3733,cg22478121,singleton,1
3734,cg22350070,singleton,1
3735,cg22197050,singleton,1
3736,cg22162281,singleton,1
3737,cg16325502,singleton,1
3738,cg17529152,singleton,1
3739,cg17204275,singleton,1
3740,cg17165841,singleton,1
3741,cg17078253,singleton,1
3742,cg16780603,singleton,1
3743,cg16764274,singleton,1
3744,cg16640358,singleton,1
3745,cg16330247,singleton,1
3746,cg17594241,singleton,1
3747,cg16100120,singleton,1
3748,cg16002963,singleton,1
3749,cg15520279,singleton,1
3750,cg15297650,singleton,1
3751,cg15174552,singleton,1
3752,cg15150970,singleton,1
3753,cg15124757,singleton,1
3754,cg18862005,singleton,1
3755,cg19578183,singleton,1
3756,cg19570640,singleton,1
3757,cg19519964,singleton,1
3758,cg19488874,singleton,1
3759,cg19403014,singleton,1
3760,cg19370054,singleton,1
3761,cg19049194,singleton,1
3762,cg19043574,singleton,1
3763,cg15225201,singleton,1
3764,cg18750960,singleton,1
3765,cg18719170,singleton,1
3766,cg18449120,singleton,1
3767,cg18406708,singleton,1
3768,cg18311633,singleton,1
3769,cg18144593,singleton,1
3770,cg17924218,singleton,1
3771,cg21523251,singleton,1
3772,cg22604636,singleton,1
3773,cg22597733,singleton,1
3774,cg22560214,singleton,1
3775,cg22501604,singleton,1
3776,cg22435791,singleton,1
3777,cg21831481,singleton,1
3778,cg21784272,singleton,1
